4000.122,70.61386777,71.95152448,74.05084182,76.20439158,71.17377482,70.97575157,71.26560888
3999.64,70.6252503,71.96146563,74.05766247,76.20439158,71.17049723,70.98719243,71.26889085
3999.158,70.63663466,71.96809383,74.06448374,76.20439158,71.16558111,70.99700035,71.26889085
3998.676,70.6512744,71.97306539,74.07471684,76.20439158,71.16066534,71.00844464,71.26889085
3998.194,70.67079876,71.97803728,74.09006913,76.20614627,71.15902682,71.01662026,71.2705319
3997.711,70.69032853,71.98466701,74.10713096,76.21316544,71.16066534,71.02479682,71.27381411
3997.229,70.71149186,71.9896397,74.12419672,76.22545054,71.16558111,71.02806771,71.28037897
3996.747,70.73103286,71.99461274,74.13955927,76.23773762,71.17377482,71.02806771,71.28530301
3996.265,70.7440632,71.99958613,74.14809539,76.25178243,71.18524761,71.02316143,71.29186893
3995.783,70.7489502,72.00290191,74.14809539,76.26231773,71.19508289,71.01662026,71.29515212
3995.301,70.7440632,72.00455985,74.13955927,76.26934207,71.20491953,71.01171477,71.29679377
3994.819,70.73429022,72.00787586,74.12590352,76.27461075,71.21311778,71.01007969,71.30007719
3994.337,70.71800493,72.01450834,74.1105438,76.2798798,71.22131696,71.01662026,71.30664447
3993.855,70.70335136,72.0244582,74.09859956,76.28514921,71.22787699,71.02970321,71.31813867
3993.372,70.68870084,72.03938557,74.09177514,76.29393236,71.23279741,71.04933215,71.33620472
3992.89,70.67893551,72.05431603,74.09006913,76.30271653,71.23771816,71.07060296,71.35427536
3992.408,70.67405335,72.06593075,74.09177514,76.31150171,71.24099886,71.08860631,71.37235057
3991.926,70.67242604,72.07422812,74.09518727,76.31853059,71.24099886,71.09842825,71.38549905
3991.444,70.67405335,72.07422812,74.09348118,76.32204526,71.24099886,71.09679116,71.38714278
3990.962,70.67730808,72.06924958,74.09006913,76.31853059,71.24099886,71.08369586,71.38056809
3990.48,70.68056297,72.05929353,74.08153969,76.31150171,71.24099886,71.06078487,71.364134
3989.998,70.68381801,72.04767988,74.07130565,76.30447349,71.24263926,71.03297432,71.34277533
3989.516,70.68870084,72.03938557,74.06277837,76.29568912,71.2442797,71.00844464,71.32306532
3989.033,70.69195625,72.03440943,74.05595725,76.29041898,71.24920125,70.99209622,71.30664447
3988.551,70.69683964,72.03440943,74.05595725,76.28514921,71.25412314,70.98719243,71.29843546
3988.069,70.70335136,72.03772682,74.05936773,76.2833927,71.26068619,70.99209622,71.30007719
3987.587,70.71312007,72.04436204,74.06789462,76.28163623,71.26560888,71.00680963,71.30828638
3987.105,70.7245186,72.05431603,74.08153969,76.28163623,71.2705319,71.02643224,71.32142307
3986.623,70.73917654,72.06427138,74.09859956,76.2798798,71.27545526,71.04606028,71.33620472
3986.141,70.75546672,72.07256857,74.11907658,76.28163623,71.2787377,71.06242113,71.35098945
3985.659,70.77176064,72.08252645,74.1429736,76.28163623,71.28037897,71.07223944,71.3624908
3985.176,70.78805832,72.09248571,74.17029392,76.28514921,71.28202028,71.07551251,71.36906383
3984.694,70.80109916,72.10078614,74.19933278,76.28690576,71.2787377,71.07387596,71.373994
3984.212,70.81251187,72.11074792,74.23180143,76.29041898,71.27709646,71.07060296,71.37563746
3983.73,70.82392642,72.12237173,74.26257432,76.29393236,71.27217298,71.06733011,71.37728097
3983.248,70.83534281,72.13731939,74.29335996,76.29744591,71.2705319,71.07060296,71.37892451
3982.766,70.84839236,72.15227015,74.31902441,76.30095962,71.26889085,71.08042241,71.38221171
3982.284,70.86144432,72.16722401,74.33956235,76.30447349,71.2705319,71.09351711,71.38549905
3981.802,70.87613065,72.18051893,74.35325746,76.30798752,71.27217298,71.10988888,71.38878655
3981.32,70.88755545,72.19215399,74.35839378,76.31325887,71.27381411,71.12298901,71.3920742
3980.837,70.8973496,72.19880344,74.35839378,76.31853059,71.27545526,71.1328157,71.39536201
3980.355,70.90224719,72.2004659,74.35496953,76.32731759,71.2787377,71.13936757,71.39864996
3979.873,70.90714511,72.2004659,74.35325746,76.34137889,71.28530301,71.14264374,71.40358217
3979.391,70.91041058,72.20212839,74.35668164,76.36071742,71.29679377,71.14592005,71.41180329
3978.909,70.91530907,72.2054535,74.36353046,76.38357836,71.31813867,71.15247314,71.42495904
3978.427,70.92347396,72.21376694,74.37209237,76.41348376,71.34606087,71.16394248,71.44305216
3977.945,70.93000656,72.22374433,74.38065526,76.44340087,71.38221171,71.18033047,71.46279533
3977.463,70.93653975,72.23704966,74.3840807,76.47156884,71.42002535,71.19836162,71.48418992
3976.98,70.93817315,72.24869383,74.37722999,76.49446297,71.45621366,71.21639734,71.50229804
3976.498,70.93327308,72.25701225,74.36353046,76.50855507,71.48418992,71.23115723,71.51547047
3976.016,70.92184091,72.26033989,74.34298589,76.51384027,71.50065166,71.24263926,71.52205759
3975.534,70.90551243,72.26033989,74.31902441,76.51031676,71.50723742,71.24920125,71.52535138
3975.052,70.88755545,72.25701225,74.29849214,76.50150869,71.50394446,71.25412314,71.52370446
3974.57,70.87286675,72.25202109,74.28138625,76.48741789,71.49406651,71.25740459,71.51876395
