4000.122,72.16057747,72.39857197,71.63413153,83.13827322,75.0187805,70.99046159,78.82427773
3999.64,72.15725443,72.39357102,71.63578098,83.13597606,75.01532584,70.99700035,78.81157378
3999.158,72.1506088,72.38690364,71.63578098,83.13425323,75.00841699,70.99863513,78.79705749
3998.676,72.14230264,72.37690371,71.63413153,83.13367896,75.00150877,70.99700035,78.78254388
3998.194,72.13565839,72.36690516,71.63413153,83.13521035,74.9946012,70.99373089,78.77347422
3997.711,72.1323365,72.36024023,71.63743048,83.13903896,74.99114765,70.99209622,78.76803293
3997.229,72.1323365,72.35690799,71.64237919,83.1451651,74.9928744,70.99046159,78.76984665
3996.747,72.13731939,72.36024023,71.6506278,83.15263194,74.99978182,70.99373089,78.77891589
3996.265,72.14562499,72.36523887,71.65722737,83.16009944,75.01014414,70.99700035,78.79342884
3995.783,72.15559296,72.3735707,71.66382755,83.16622713,75.02396279,70.99863513,78.81157378
3995.301,72.16722401,72.38023686,71.66712786,83.17024867,75.03951182,71.00026996,78.83153805
3994.819,72.18051893,72.38857043,71.67042833,83.17235527,75.05333588,71.00026996,78.84969177
3994.337,72.19381629,72.39690495,71.67372895,83.17350435,75.06543402,70.99863513,78.86421776
3993.855,72.21044145,72.40690764,71.67868017,83.17541951,75.07753412,71.00026996,78.8769302
3993.372,72.23039669,72.4185792,71.68693296,83.17924997,75.08963616,71.00844464,78.88601176
3992.89,72.25202109,72.43358825,71.69683756,83.18576215,75.10001089,71.01989077,78.89327777
3992.408,72.27365196,72.44860041,71.70674353,83.19380732,75.1086576,71.03788127,78.89691102
3991.926,72.29196006,72.46528423,71.71499955,83.20185326,75.11557568,71.05751248,78.90054444
3991.444,72.30527796,72.47863406,71.71995361,83.20721766,75.1173053,71.07878574,78.90236121
3990.962,72.31027281,72.48864805,71.71995361,83.20836722,75.11557568,71.09515412,78.90236121
3990.48,72.30694287,72.49365556,71.71830222,83.20396066,75.11211656,71.10497695,78.90054444
3989.998,72.29861871,72.49365556,71.71665086,83.19476513,75.10692818,71.11152627,78.89872771
3989.516,72.2902955,72.49198635,71.71499955,83.18288907,75.10346946,71.11316369,78.89691102
3989.033,72.28197325,72.48864805,71.71830222,83.17158923,75.1051988,71.11480115,78.89691102
3988.551,72.27864462,72.48697895,71.72325652,83.16412069,75.11038706,71.11643865,78.90054444
3988.069,72.28363762,72.48864805,71.73316613,83.16316323,75.12076466,71.12298901,78.90781178
3987.587,72.29362467,72.49198635,71.74638109,83.17005717,75.13460369,71.1328157,78.91871405
3987.105,72.30860782,72.49866342,71.76125082,83.18442137,75.15190607,71.14428188,78.93143527
3986.623,72.32525941,72.5053411,71.77447095,83.20396066,75.16921242,71.15738834,78.94415854
3986.141,72.33858344,72.51201939,71.78769352,83.22561249,75.18479155,71.16885848,78.95688386
3985.659,72.35024398,72.51702852,71.79926526,83.24516146,75.19864238,71.17705257,78.96779291
3985.176,72.35524193,72.52036813,71.80587852,83.25934692,75.20730044,71.18033047,78.973248
3984.694,72.35524193,72.52370789,71.81083886,83.26567365,75.21249576,71.18033047,78.97506645
3984.212,72.35357591,72.52871783,71.81083886,83.26413985,75.21249576,71.1786915,78.9714296
3983.73,72.35190993,72.5337281,71.81083886,83.2564713,75.21076395,71.17377482,78.96597463
3983.248,72.35190993,72.54207934,71.80753193,83.24650323,75.20730044,71.17377482,78.96052005
3982.766,72.35357591,72.55210209,71.80587852,83.23768631,75.20556875,71.17541368,78.95506583
3982.284,72.36024023,72.56713881,71.80587852,83.23308656,75.20730044,71.18033047,78.95324785
3981.802,72.37023786,72.58050741,71.80918538,83.23423647,75.21076395,71.19016508,78.95324785
3981.32,72.38023686,72.59555002,71.81579955,83.24132797,75.21769143,71.2016405,78.95506583
3980.837,72.38857043,72.60558015,71.82241434,83.2518705,75.22288747,71.21311778,78.96052005
3980.355,72.39523797,72.61393966,71.83068367,83.26394813,75.22635169,71.22131696,78.96779291
3979.873,72.39857197,72.61895583,71.83729983,83.27468527,75.22981607,71.22787699,78.97506645
3979.391,72.40190612,72.62062796,71.84557088,83.28235551,75.22981607,71.22951709,78.98234066
3978.909,72.40357326,72.62397234,71.85218841,83.28657444,75.22981607,71.22951709,78.99143436
3978.427,72.40524043,72.6289892,71.85880654,83.28753332,75.23328061,71.22951709,78.99871007
3977.945,72.41190951,72.63567889,71.86542529,83.28619089,75.23674531,71.22951709,79.00598646
3977.463,72.42024671,72.64069655,71.87204464,83.28388964,75.24367519,71.23115723,79.01326352
3976.98,72.43192042,72.64738732,71.87866461,83.28120493,75.25060571,71.23443762,79.02054124
3976.498,72.44359601,72.65073293,71.88362998,83.27947909,75.25580401,71.23935849,79.02599998
3976.016,72.45527348,72.6524058,71.88694042,83.27928733,75.25926975,71.24592018,79.02963934
3975.534,72.46361568,72.65073293,71.8885957,83.28139669,75.25926975,71.25412314,79.03145909
3975.052,72.47029013,72.64571457,71.8885957,83.28638266,75.25580401,71.26068619,79.03145909
3974.57,72.47195884,72.64069655,71.8885957,83.29462935,75.25233844,71.26724985,79.03145909
3974.088,72.47195884,72.63567889,71.88694042,83.30594591,75.24887302,71.27381411,79.03145909
3973.606,72.47029013,72.63400641,71.88694042,83.31937432,75.25060571,71.28202028,79.03145909
3973.124,72.47029013,72.63400641,71.88528518,83.33338055,75.25753686,71.2902274,79.03327887
3972.641,72.47195884,72.6373514,71.88694042,83.34681338,75.26966792,71.30007719,79.0350987
3972.159,72.47863406,72.64404186,71.89025101,83.35775315,75.28526787,71.30992834,79.04055844
3971.677,72.48864805,72.6540787,71.89687265,83.36543103,75.30260494,71.32142307,79.04783868
3971.195,72.50367162,72.66746331,71.90680626,83.36946221,75.319946,71.33291965,79.0587603
3970.713,72.52203799,72.68419753,71.9183972,83.37003811,75.33555637,71.34277533,79.07150409
3970.231,72.54040902,72.70093562,71.93164628,83.36831042,75.34943497,71.34934655,79.08424994
3969.749,72.55711399,72.71935196,71.9448978,83.36562299,75.3598456,71.35427536,79.09699784
3969.267,72.57048073,72.73442335,71.95483804,83.36370345,75.36678682,71.35591837,79.1097478
3968.784,72.5788362,72.74614769,71.96477966,83.36408735,75.37372868,71.35756142,79.12249981
3968.302,72.58384994,72.75452339,71.97140816,83.36831042,75.37719985,71.35920451,79.13343175
3967.82,72.58719263,72.76290004,71.97969465,83.37714117,75.38414266,71.36577724,79.14618758
3967.338,72.59220694,72.76960206,71.99129735,83.39038905,75.39282208,71.37563746,79.15894546
3966.856,72.59889324,72.77798045,72.00621784,83.40671179,75.4032387,71.38714278,79.17170541
3966.374,72.60892384,72.78971182,72.0244582,83.42438236,75.41712977,71.40193806,79.1844674
3965.892,72.62062796,72.80312142,72.04270318,83.44071176,75.43276029,71.41673641,79.1954079
3965.41,72.63233397,72.81653348,72.05929353,83.45339326,75.44665679,71.42660368,79.2027024
3964.928,72.64069655,72.83162501,72.07090906,83.46088778,75.45708085,71.43318262,79.2063499
3964.445,72.64404186,72.84168777,72.07754734,83.46261738,75.46229343,71.43482744,79.20817372
3963.963,72.64236919,72.84839704,72.07588771,83.45935038,75.46229343,71.43482744,79.20452613
3963.481,72.6373514,72.85175191,72.07090906,83.45204816,75.45881834,71.43318262,79.20087871
3962.999,72.63066156,72.85007446,72.06261206,83.44282521,75.45186864,71.43482744,79.19723146
3962.517,72.62230013,72.84504233,72.05265693,83.43341116,75.44318243,71.43647231,79.1954079
3962.035,72.61561168,72.83665622,72.04270318,83.42572701,75.43449721,71.43976216,79.19358438
3961.553,72.61393966,72.82659416,72.03440943,83.42015645,75.42754976,71.44469721,79.19358438
3961.071,72.61561168,72.81821017,72.02777512,83.41765942,75.42407627,71.44798744,79.1954079
3960.589,72.62230013,72.81318024,72.02777512,83.4178515,75.42407627,71.45127782,79.19723146
3960.106,72.63066156,72.81150367,72.0310922,83.42015645,75.42754976,71.45127782,79.2027024
3959.624,72.64069655,72.81485684,72.04104435,83.42380609,75.43276029,71.45127782,79.20817372
3959.142,72.64906011,72.82324044,72.05597516,83.42784008,75.43797118,71.45292306,79.21364542
3958.66,72.65742462,72.83330204,72.07422812,83.43149006,75.44491959,71.45456834,79.21911749
3958.178,72.66244379,72.84504233,72.09248571,83.4339875,75.45013132,71.45621366,79.22458994
3957.696,72.6657901,72.85510694,72.10742717,83.43552442,75.45360601,71.46114986,79.23006277
3957.214,72.66913656,72.86517294,72.11738987,83.43686926,75.45708085,71.46773197,79.23553598
3956.732,72.67415654,72.87188438,72.12403243,83.43936686,75.46055586,71.4743147,79.24100956
3956.249,72.68085038,72.87859644,72.12735394,83.44455443,75.46403103,71.48583593,79.25013305
3955.767,72.69256609,72.88530911,72.13067561,83.45416189,75.47271965,71.49735901,79.26108261
3955.285,72.70595779,72.89537929,72.13565839,83.46876735,75.48314731,71.51382378,79.27385902
3954.803,72.72270089,72.90712958,72.14562499,83.48798896,75.49531473,71.53029234,79.29028886
3954.321,72.73944783,72.92223988,72.16057747,83.51009928,75.51096145,71.5467647,79.3067221
3953.839,72.75452339,72.93735332,72.17719497,83.53279248,75.52661141,71.56159306,79.31950586
3953.357,72.76457549,72.95246989,72.19381629,83.55318315,75.54400406,71.57312836,79.32863838
3952.875,72.7729533,72.96758959,72.20877876,83.56896048,75.55792106,71.58301723,79.3341184
3952.393,72.7763047,72.97935152,72.22041838,83.57858227,75.57184062,71.58796218,79.3341184
3951.91,72.77798045,72.98943469,72.23039669,83.58108412,75.58576275,71.59290747,79.33046501
3951.428,72.77798045,72.99447679,72.23538636,83.57646538,75.59620603,71.59620453,79.32498525
3950.946,72.7763047,72.99615757,72.238713,83.56511208,75.60142822,71.59620453,79.31767948
